Lote,Linea,Palma,Longitud,Latitud
83 - EL MIRADOR,75,9,-73.649906400000,3.892241440000
83 - EL MIRADOR,75,10,-73.649991600000,3.892270301000
83 - EL MIRADOR,75,11,-73.650071100000,3.892292161000
83 - EL MIRADOR,75,12,-73.650158000000,3.892314436000
83 - EL MIRADOR,75,13,-73.650235500000,3.892338764000
83 - EL MIRADOR,76,1,-73.649398700000,3.892018050000
83 - EL MIRADOR,76,2,-73.649479800000,3.892045262000
83 - EL MIRADOR,76,3,-73.649565900000,3.892065890000
83 - EL MIRADOR,76,4,-73.649647800000,3.892093926000
83 - EL MIRADOR,76,5,-73.649731400000,3.892117846000
83 - EL MIRADOR,76,6,-73.649812600000,3.892142589000
83 - EL MIRADOR,76,7,-73.649901100000,3.892168158000
83 - EL MIRADOR,76,8,-73.649979800000,3.892191252000
83 - EL MIRADOR,76,9,-73.650066700000,3.892216821000
83 - EL MIRADOR,76,10,-73.650146200000,3.892244855000
83 - EL MIRADOR,76,11,-73.650229800000,3.892265482000
83 - EL MIRADOR,77,3,-73.649723300000,3.894660373000
83 - EL MIRADOR,77,1,-73.649556100000,3.891996723000
83 - EL MIRADOR,77,2,-73.649633100000,3.892016523000
83 - EL MIRADOR,77,3,-73.649723300000,3.892043740000
83 - EL MIRADOR,77,4,-73.649799500000,3.892070126000
83 - EL MIRADOR,77,5,-73.649885600000,3.892095694000
83 - EL MIRADOR,77,6,-73.649965900000,3.892118789000
83 - EL MIRADOR,77,7,-73.650056900000,3.892145183000
83 - EL MIRADOR,77,8,-73.650129800000,3.892170744000
83 - EL MIRADOR,77,9,-73.650217500000,3.892188903000
83 - EL MIRADOR,78,4,-73.649793800000,3.893556500000
83 - EL MIRADOR,78,1,-73.649542200000,3.891916026000
83 - EL MIRADOR,78,2,-73.649627400000,3.891942417000
83 - EL MIRADOR,78,3,-73.649708600000,3.891967983000
83 - EL MIRADOR,78,4,-73.649793800000,3.891993550000
83 - EL MIRADOR,78,5,-73.649875800000,3.892019940000
83 - EL MIRADOR,78,6,-73.649957700000,3.892047152000
83 - EL MIRADOR,78,7,-73.650040500000,3.892067778000
83 - EL MIRADOR,78,8,-73.650119200000,3.892090873000
83 - EL MIRADOR,78,9,-73.650208500000,3.892118912000
83 - EL MIRADOR,79,1,-73.649696700000,3.891893462000
83 - EL MIRADOR,79,2,-73.649777000000,3.891916146000
83 - EL MIRADOR,79,3,-73.649863100000,3.891946654000
83 - EL MIRADOR,79,4,-73.649945100000,3.891972220000
83 - EL MIRADOR,79,5,-73.650031100000,3.891994494000
83 - EL MIRADOR,79,6,-73.650112300000,3.892017590000
83 - EL MIRADOR,79,7,-73.650195900000,3.892038216000
83 - EL MIRADOR,8,1,-73.647180300000,3.896168383000
83 - EL MIRADOR,8,2,-73.647265500000,3.896192446000
83 - EL MIRADOR,8,3,-73.647351600000,3.896213307000
83 - EL MIRADOR,8,4,-73.647433300000,3.896236967000
83 - EL MIRADOR,8,5,-73.647511400000,3.896273837000
83 - EL MIRADOR,8,6,-73.647602300000,3.896293098000
83 - EL MIRADOR,8,7,-73.647682000000,3.896316358000
83 - EL MIRADOR,8,8,-73.647770500000,3.896340422000
83 - EL MIRADOR,8,9,-73.647853300000,3.896366085000
83 - EL MIRADOR,8,10,-73.647934600000,3.896391747000
83 - EL MIRADOR,8,11,-73.648021500000,3.896420614000
83 - EL MIRADOR,8,13,-73.648184100000,3.896466333000
83 - EL MIRADOR,8,14,-73.648263800000,3.896493596000
83 - EL MIRADOR,8,15,-73.648353100000,3.896516059000
83 - EL MIRADOR,8,17,-73.648518900000,3.896567384000
83 - EL MIRADOR,8,18,-73.648600100000,3.896593046000
83 - EL MIRADOR,8,19,-73.648683700000,3.896624148000
83 - EL MIRADOR,8,20,-73.648762300000,3.896650724000
83 - EL MIRADOR,8,21,-73.648850900000,3.896671764000
83 - EL MIRADOR,8,22,-73.648931700000,3.896693910000
83 - EL MIRADOR,8,23,-73.649013700000,3.896722701000
83 - EL MIRADOR,8,24,-73.649095600000,3.896742633000
83 - EL MIRADOR,8,25,-73.649178700000,3.896769209000
83 - EL MIRADOR,8,26,-73.649259500000,3.896803537000
83 - EL MIRADOR,8,27,-73.649347000000,3.896824576000
83 - EL MIRADOR,8,28,-73.649430000000,3.896846723000
83 - EL MIRADOR,8,29,-73.649509800000,3.896876621000
83 - EL MIRADOR,8,30,-73.649595000000,3.896900982000
83 - EL MIRADOR,80,1,-73.649768100000,3.891847802000
83 - EL MIRADOR,80,2,-73.649850800000,3.891870075000
83 - EL MIRADOR,80,3,-73.649936100000,3.891895642000
83 - EL MIRADOR,80,4,-73.650019700000,3.891918739000
83 - EL MIRADOR,80,5,-73.650099200000,3.891944304000
83 - EL MIRADOR,81,1,-73.649919700000,3.891819473000
83 - EL MIRADOR,81,2,-73.650007400000,3.891847512000
83 - EL MIRADOR,81,3,-73.650089400000,3.891868961000
83 - EL MIRADOR,82,1,-73.649994300000,3.891770521000
83 - EL MIRADOR,9,1,-73.647173300000,3.896093180000
83 - EL MIRADOR,9,2,-73.647254100000,3.896120864000
83 - EL MIRADOR,9,3,-73.647336100000,3.896147440000
83 - EL MIRADOR,9,4,-73.647416900000,3.896169586000
83 - EL MIRADOR,9,5,-73.647507700000,3.896192840000
83 - EL MIRADOR,9,6,-73.647586300000,3.896223846000
83 - EL MIRADOR,9,7,-73.647670500000,3.896244885000
83 - EL MIRADOR,9,8,-73.647752400000,3.896273122000
83 - EL MIRADOR,9,9,-73.647838800000,3.896294162000
83 - EL MIRADOR,9,10,-73.647921800000,3.896318523000
83 - EL MIRADOR,9,11,-73.648006000000,3.896342885000
83 - EL MIRADOR,9,12,-73.648089100000,3.896368353000
83 - EL MIRADOR,9,13,-73.648169900000,3.896399359000
83 - EL MIRADOR,9,14,-73.648249600000,3.896425935000
83 - EL MIRADOR,9,15,-73.648332700000,3.896449189000
83 - EL MIRADOR,9,16,-73.648420100000,3.896469121000
83 - EL MIRADOR,9,17,-73.648503200000,3.896496804000
83 - EL MIRADOR,9,18,-73.648589600000,3.896523380000
83 - EL MIRADOR,9,19,-73.648669300000,3.896548849000
83 - EL MIRADOR,9,20,-73.648753500000,3.896576533000
83 - EL MIRADOR,9,21,-73.648832100000,3.896603109000
83 - EL MIRADOR,9,22,-73.648921800000,3.896618611000
83 - EL MIRADOR,9,23,-73.649005900000,3.896644080000
83 - EL MIRADOR,9,24,-73.649090100000,3.896670656000
83 - EL MIRADOR,9,25,-73.649166500000,3.896696125000
83 - EL MIRADOR,9,26,-73.649251800000,3.896720486000
83 - EL MIRADOR,9,27,-73.649332600000,3.896745955000
83 - EL MIRADOR,9,28,-73.649416700000,3.896773639000
83 - EL MIRADOR,9,29,-73.649503100000,3.896798000000
83 - EL MIRADOR,9,30,-73.649581700000,3.896823469000
83 - EL MIRADOR,9,31,-73.649665900000,3.896853367000
83 - EL MIRADOR,9,32,-73.649749000000,3.896875514000
83 - EL MIRADOR,9,33,-73.649830900000,3.896899875000
63-CERCA ELECTRICA,30,13,-73.658475200000,3.885917700000
63-CERCA ELECTRICA,30,1,-73.658318800000,3.884730700000
63-CERCA ELECTRICA,30,43,-73.658858300000,3.888598900000
63-CERCA ELECTRICA,30,45,-73.658873000000,3.888753100000
63-CERCA ELECTRICA,30,5,-73.658378700000,3.885190300000
63-CERCA ELECTRICA,30,50,-73.658940500000,3.889209300000
63-CERCA ELECTRICA,30,49,-73.658930000000,3.889114200000
63-CERCA ELECTRICA,30,10,-73.658441900000,3.885645200000
63-CERCA ELECTRICA,30,9,-73.658434100000,3.885553800000
63-CERCA ELECTRICA,30,55,-73.659002100000,3.889666500000
63-CERCA ELECTRICA,30,35,-73.658757000000,3.887855900000
63-CERCA ELECTRICA,30,20,-73.658566800000,3.886534600000
63-CERCA ELECTRICA,30,25,-73.658626900000,3.886983900000
63-CERCA ELECTRICA,30,29,-73.658685800000,3.887319900000
63-CERCA ELECTRICA,30,11,-73.658450500000,3.885717900000
63-CERCA ELECTRICA,30,21,-73.658572200000,3.886624400000
63-CERCA ELECTRICA,30,8,-73.658420000000,3.885461400000
63-CERCA ELECTRICA,30,48,-73.658916400000,3.889036200000
63-CERCA ELECTRICA,30,44,-73.658865600000,3.888663700000
63-CERCA ELECTRICA,30,41,-73.658827400000,3.888410600000
63-CERCA ELECTRICA,30,51,-73.658953400000,3.889306000000
63-CERCA ELECTRICA,30,56,-73.659007400000,3.889743900000
63-CERCA ELECTRICA,30,19,-73.658551800000,3.886461000000
63-CERCA ELECTRICA,30,6,-73.658388000000,3.885267000000
63-CERCA ELECTRICA,30,40,-73.658814300000,3.888324200000
63-CERCA ELECTRICA,30,53,-73.658979900000,3.889493100000
63-CERCA ELECTRICA,30,15,-73.658504300000,3.886083700000
63-CERCA ELECTRICA,30,59,-73.659051900000,3.889998000000
63-CERCA ELECTRICA,30,3,-73.658342400000,3.884924500000
63-CERCA ELECTRICA,30,36,-73.658767500000,3.887951000000
63-CERCA ELECTRICA,30,37,-73.658780800000,3.888027000000
63-CERCA ELECTRICA,30,18,-73.658538000000,3.886358300000
63-CERCA ELECTRICA,30,38,-73.658797700000,3.888135300000
63-CERCA ELECTRICA,30,27,-73.658653700000,3.887148300000
63-CERCA ELECTRICA,30,28,-73.658665400000,3.887239000000
63-CERCA ELECTRICA,30,39,-73.658805700000,3.888216400000
63-CERCA ELECTRICA,30,57,-73.659024200000,3.889840000000
63-CERCA ELECTRICA,30,61,-73.659066900000,3.890189200000
63-CERCA ELECTRICA,30,2,-73.658336300000,3.884830700000
63-CERCA ELECTRICA,30,33,-73.658731700000,3.887699500000
63-CERCA ELECTRICA,30,42,-73.658844600000,3.888508600000
63-CERCA ELECTRICA,30,23,-73.658612700000,3.886796700000
63-CERCA ELECTRICA,30,30,-73.658684700000,3.887419100000
63-CERCA ELECTRICA,30,34,-73.658740700000,3.887774200000
63-CERCA ELECTRICA,30,16,-73.658525900000,3.886195400000
63-CERCA ELECTRICA,30,17,-73.658531100000,3.886260500000
63-CERCA ELECTRICA,30,7,-73.658406500000,3.885360700000
63-CERCA ELECTRICA,30,31,-73.658704600000,3.887498100000
63-CERCA ELECTRICA,30,4,-73.658364000000,3.885106300000
63-CERCA ELECTRICA,30,32,-73.658714900000,3.887603500000
63-CERCA ELECTRICA,30,22,-73.658590700000,3.886718100000
63-CERCA ELECTRICA,30,46,-73.658883800000,3.888850200000
63-CERCA ELECTRICA,30,54,-73.658989600000,3.889571800000
63-CERCA ELECTRICA,30,60,-73.659062700000,3.890095100000
63-CERCA ELECTRICA,30,58,-73.659037200000,3.889914000000
63-CERCA ELECTRICA,30,24,-73.658616800000,3.886890800000
63-CERCA ELECTRICA,30,14,-73.658491000000,3.886007700000
63-CERCA ELECTRICA,30,12,-73.658468400000,3.885819900000
63-CERCA ELECTRICA,30,47,-73.658896900000,3.888936500000
63-CERCA ELECTRICA,30,52,-73.658969100000,3.889396000000
63-CERCA ELECTRICA,30,26,-73.658642000000,3.887069900000
63-CERCA ELECTRICA,102,1,-73.664767200000,3.891096300000
63-CERCA ELECTRICA,102,2,-73.664790300000,3.891193200000
63-CERCA ELECTRICA,66,23,-73.661975500000,3.890032300000
63-CERCA ELECTRICA,66,26,-73.662008000000,3.890288500000
63-CERCA ELECTRICA,66,13,-73.661845400000,3.889125200000
63-CERCA ELECTRICA,66,9,-73.661795200000,3.888744400000
63-CERCA ELECTRICA,66,27,-73.662021400000,3.890376800000
63-CERCA ELECTRICA,66,12,-73.661828600000,3.889029200000
63-CERCA ELECTRICA,66,21,-73.661954800000,3.889844200000
63-CERCA ELECTRICA,66,22,-73.661963900000,3.889931200000
63-CERCA ELECTRICA,66,14,-73.661855400000,3.889205900000
63-CERCA ELECTRICA,66,17,-73.661887500000,3.889482800000
63-CERCA ELECTRICA,66,18,-73.661905500000,3.889562100000
63-CERCA ELECTRICA,66,15,-73.661864900000,3.889295000000
63-CERCA ELECTRICA,66,24,-73.661983800000,3.890115400000
63-CERCA ELECTRICA,66,1,-73.661697800000,3.888035700000
63-CERCA ELECTRICA,66,25,-73.661991500000,3.890194400000
63-CERCA ELECTRICA,66,10,-73.661806400000,3.888843400000
63-CERCA ELECTRICA,66,11,-73.661820500000,3.888935800000
63-CERCA ELECTRICA,66,2,-73.661716500000,3.888154000000
63-CERCA ELECTRICA,66,5,-73.661742900000,3.888398900000
63-CERCA ELECTRICA,66,20,-73.661941500000,3.889768200000
63-CERCA ELECTRICA,66,7,-73.661772400000,3.888579300000
63-CERCA ELECTRICA,66,3,-73.661720400000,3.888223400000
63-CERCA ELECTRICA,66,29,-73.662044000000,3.890564600000
63-CERCA ELECTRICA,66,19,-73.661926100000,3.889680100000
63-CERCA ELECTRICA,66,6,-73.661757700000,3.888495300000
63-CERCA ELECTRICA,66,4,-73.661735900000,3.888323800000
63-CERCA ELECTRICA,66,8,-73.661782500000,3.888660000000
63-CERCA ELECTRICA,66,16,-73.661873100000,3.889400800000
63-CERCA ELECTRICA,66,28,-73.662037900000,3.890470800000
63-CERCA ELECTRICA,43,17,-73.659989200000,3.889300400000
63-CERCA ELECTRICA,43,22,-73.660101100000,3.890186000000
63-CERCA ELECTRICA,43,4,-73.659589900000,3.886514800000
63-CERCA ELECTRICA,43,5,-73.659642700000,3.886887000000
63-CERCA ELECTRICA,43,14,-73.659935600000,3.888946900000
63-CERCA ELECTRICA,43,3,-73.659557700000,3.886260700000
63-CERCA ELECTRICA,43,21,-73.660090900000,3.890080500000
63-CERCA ELECTRICA,43,15,-73.659949300000,3.889037300000
63-CERCA ELECTRICA,43,1,-73.659517300000,3.885970900000
63-CERCA ELECTRICA,43,6,-73.659680600000,3.887150400000
63-CERCA ELECTRICA,43,19,-73.660000800000,3.889484000000
63-CERCA ELECTRICA,43,11,-73.659875700000,3.888569800000
63-CERCA ELECTRICA,43,8,-73.659712500000,3.887332500000
63-CERCA ELECTRICA,43,13,-73.659920900000,3.888862900000
63-CERCA ELECTRICA,43,23,-73.660114100000,3.890260000000
63-CERCA ELECTRICA,43,10,-73.659816800000,3.888256500000
63-CERCA ELECTRICA,43,20,-73.660061600000,3.889924900000
63-CERCA ELECTRICA,43,18,-73.660002200000,3.889374400000
63-CERCA ELECTRICA,43,16,-73.659974100000,3.889202000000
63-CERCA ELECTRICA,43,2,-73.659527200000,3.886074300000
63-CERCA ELECTRICA,43,9,-73.659756200000,3.887687700000
63-CERCA ELECTRICA,43,12,-73.659902100000,3.888767300000
63-CERCA ELECTRICA,43,24,-73.660129100000,3.890346000000
63-CERCA ELECTRICA,43,7,-73.659697400000,3.887246500000
63-CERCA ELECTRICA,95,7,-73.664268800000,3.890982200000
63-CERCA ELECTRICA,95,6,-73.664254500000,3.890900200000
63-CERCA ELECTRICA,95,1,-73.664181700000,3.890496400000
63-CERCA ELECTRICA,95,5,-73.664233200000,3.890825600000
63-CERCA ELECTRICA,95,2,-73.664196100000,3.890578500000
63-CERCA ELECTRICA,95,4,-73.664218000000,3.890727200000
63-CERCA ELECTRICA,95,3,-73.664205100000,3.890653200000
63-CERCA ELECTRICA,91,8,-73.663942400000,3.890689200000
63-CERCA ELECTRICA,91,1,-73.663863600000,3.890121600000
63-CERCA ELECTRICA,91,3,-73.663888100000,3.890296700000
63-CERCA ELECTRICA,91,11,-73.663986500000,3.890941300000
63-CERCA ELECTRICA,91,4,-73.663892900000,3.890394800000
63-CERCA ELECTRICA,91,5,-73.663901900000,3.890434500000
63-CERCA ELECTRICA,91,7,-73.663929400000,3.890602900000
63-CERCA ELECTRICA,91,10,-73.663967500000,3.890856000000
63-CERCA ELECTRICA,91,9,-73.663951400000,3.890764000000
63-CERCA ELECTRICA,91,6,-73.663917700000,3.890524500000
63-CERCA ELECTRICA,91,2,-73.663878200000,3.890228400000
63-CERCA ELECTRICA,67,8,-73.661991900000,3.889598400000
63-CERCA ELECTRICA,67,7,-73.661948800000,3.889352400000
63-CERCA ELECTRICA,67,9,-73.662021300000,3.889801500000
63-CERCA ELECTRICA,67,3,-73.661813900000,3.888347200000
63-CERCA ELECTRICA,67,6,-73.661887600000,3.888897100000
63-CERCA ELECTRICA,67,11,-73.662057200000,3.890135400000
63-CERCA ELECTRICA,67,1,-73.661787300000,3.888160100000
63-CERCA ELECTRICA,67,10,-73.662036700000,3.889889500000
63-CERCA ELECTRICA,67,5,-73.661833100000,3.888562400000
63-CERCA ELECTRICA,67,14,-73.662110000000,3.890472500000
63-CERCA ELECTRICA,67,13,-73.662090100000,3.890323500000
63-CERCA ELECTRICA,67,12,-73.662082300000,3.890232000000
63-CERCA ELECTRICA,67,4,-73.661818100000,3.888441300000
63-CERCA ELECTRICA,67,2,-73.661802900000,3.888260400000
63-CERCA ELECTRICA,94,3,-73.664131700000,3.890550600000
63-CERCA ELECTRICA,94,4,-73.664132000000,3.890622800000
63-CERCA ELECTRICA,94,8,-73.664185000000,3.890937200000
63-CERCA ELECTRICA,94,7,-73.664172400000,3.890865200000
63-CERCA ELECTRICA,94,6,-73.664170800000,3.890797400000
63-CERCA ELECTRICA,94,5,-73.664142700000,3.890707500000
63-CERCA ELECTRICA,94,1,-73.664105200000,3.890375900000
63-CERCA ELECTRICA,94,2,-73.664117200000,3.890456300000
63-CERCA ELECTRICA,16,20,-73.657878000000,3.889454400000
63-CERCA ELECTRICA,16,19,-73.657861600000,3.889365700000
63-CERCA ELECTRICA,16,11,-73.657745000000,3.888555700000
63-CERCA ELECTRICA,16,9,-73.657171900000,3.884451500000
63-CERCA ELECTRICA,16,13,-73.657771600000,3.888746900000
63-CERCA ELECTRICA,16,7,-73.657140400000,3.884262500000
63-CERCA ELECTRICA,16,16,-73.657804900000,3.889017300000
63-CERCA ELECTRICA,16,18,-73.657847100000,3.889276000000
63-CERCA ELECTRICA,16,1,-73.657057200000,3.883729300000
63-CERCA ELECTRICA,16,6,-73.657128500000,3.884184900000
63-CERCA ELECTRICA,16,21,-73.657888100000,3.889544000000
63-CERCA ELECTRICA,16,17,-73.657820100000,3.889104400000
63-CERCA ELECTRICA,16,5,-73.657114500000,3.884085600000
63-CERCA ELECTRICA,16,8,-73.657156600000,3.884356400000
63-CERCA ELECTRICA,16,24,-73.657921800000,3.889801100000
63-CERCA ELECTRICA,16,10,-73.657738200000,3.888461500000
63-CERCA ELECTRICA,16,14,-73.657785800000,3.888828800000
63-CERCA ELECTRICA,16,4,-73.657096100000,3.883994500000
63-CERCA ELECTRICA,16,3,-73.657089500000,3.883913600000
63-CERCA ELECTRICA,16,23,-73.657915300000,3.889714100000
63-CERCA ELECTRICA,16,15,-73.657790400000,3.888907200000
63-CERCA ELECTRICA,16,12,-73.657755300000,3.888645200000
63-CERCA ELECTRICA,16,2,-73.657068900000,3.883806400000
63-CERCA ELECTRICA,16,22,-73.657893300000,3.889635700000
63-CERCA ELECTRICA,69,8,-73.662056000000,3.888956100000
63-CERCA ELECTRICA,69,12,-73.662116700000,3.889314500000
63-CERCA ELECTRICA,69,13,-73.662127400000,3.889399200000
63-CERCA ELECTRICA,69,27,-73.662296500000,3.890658200000
63-CERCA ELECTRICA,69,10,-73.662086500000,3.889130100000
63-CERCA ELECTRICA,69,6,-73.662034200000,3.888784600000
63-CERCA ELECTRICA,69,25,-73.662266600000,3.890475800000
63-CERCA ELECTRICA,69,2,-73.661981400000,3.888412400000
63-CERCA ELECTRICA,69,28,-73.662308700000,3.890763300000
63-CERCA ELECTRICA,69,17,-73.662170000000,3.889771100000
63-CERCA ELECTRICA,69,9,-73.662071800000,3.889046100000
63-CERCA ELECTRICA,69,26,-73.662285200000,3.890581800000
63-CERCA ELECTRICA,69,7,-73.662045200000,3.888859000000
63-CERCA ELECTRICA,69,18,-73.662180300000,3.889853800000
63-CERCA ELECTRICA,69,15,-73.662144000000,3.889575700000
63-CERCA ELECTRICA,69,3,-73.661992900000,3.888513500000
63-CERCA ELECTRICA,69,23,-73.662241400000,3.890296700000
63-CERCA ELECTRICA,69,16,-73.662156500000,3.889682400000
63-CERCA ELECTRICA,69,11,-73.662102200000,3.889220100000
63-CERCA ELECTRICA,69,19,-73.662196400000,3.889945900000
63-CERCA ELECTRICA,69,1,-73.661974300000,3.888325000000
63-CERCA ELECTRICA,69,21,-73.662214600000,3.890120000000
63-CERCA ELECTRICA,69,14,-73.662136200000,3.889484300000
63-CERCA ELECTRICA,69,24,-73.662256300000,3.890393100000
63-CERCA ELECTRICA,69,20,-73.662205500000,3.890032900000
63-CERCA ELECTRICA,69,22,-73.662228100000,3.890220700000
63-CERCA ELECTRICA,69,5,-73.662016700000,3.888684600000
63-CERCA ELECTRICA,69,4,-73.662012600000,3.888590500000
63-CERCA ELECTRICA,72,7,-73.662318500000,3.889130400000
63-CERCA ELECTRICA,72,24,-73.662548800000,3.890762100000
63-CERCA ELECTRICA,72,3,-73.662263400000,3.888791600000
63-CERCA ELECTRICA,72,17,-73.662456400000,3.890128900000
63-CERCA ELECTRICA,72,6,-73.662305900000,3.889058300000
63-CERCA ELECTRICA,72,5,-73.662295600000,3.888975600000
63-CERCA ELECTRICA,72,15,-73.662432200000,3.889955800000
63-CERCA ELECTRICA,72,11,-73.662368100000,3.889507200000
63-CERCA ELECTRICA,72,16,-73.662441300000,3.890042800000
63-CERCA ELECTRICA,72,9,-73.662344200000,3.889323800000
63-CERCA ELECTRICA,72,2,-73.662257200000,3.888697800000
63-CERCA ELECTRICA,72,10,-73.662358700000,3.889418200000
63-CERCA ELECTRICA,72,21,-73.662513800000,3.890492000000
63-CERCA ELECTRICA,72,1,-73.662237900000,3.888587800000
63-CERCA ELECTRICA,72,12,-73.662377300000,3.889571600000
63-CERCA ELECTRICA,72,22,-73.662521200000,3.890581400000
63-CERCA ELECTRICA,72,23,-73.662531900000,3.890666100000
63-CERCA ELECTRICA,72,20,-73.662497000000,3.890396000000
63-CERCA ELECTRICA,72,8,-73.662337100000,3.889236400000
63-CERCA ELECTRICA,72,13,-73.662413400000,3.889777600000
63-CERCA ELECTRICA,72,14,-73.662419200000,3.889869400000
63-CERCA ELECTRICA,72,4,-73.662280200000,3.888887600000
63-CERCA ELECTRICA,72,18,-73.662472200000,3.890231200000
63-CERCA ELECTRICA,72,19,-73.662484300000,3.890311600000
63-CERCA ELECTRICA,32,57,-73.659200800000,3.889922200000
63-CERCA ELECTRICA,32,23,-73.658773900000,3.886873400000
63-CERCA ELECTRICA,32,35,-73.658921900000,3.887964900000
63-CERCA ELECTRICA,32,40,-73.658994700000,3.888381000000
63-CERCA ELECTRICA,32,21,-73.658753400000,3.886697600000
63-CERCA ELECTRICA,32,30,-73.658852100000,3.887484400000
63-CERCA ELECTRICA,32,5,-73.658548500000,3.885257200000
63-CERCA ELECTRICA,32,37,-73.658950500000,3.888116600000
63-CERCA ELECTRICA,32,27,-73.658825600000,3.887227200000
63-CERCA ELECTRICA,32,17,-73.658700700000,3.886337800000
63-CERCA ELECTRICA,32,43,-73.659028600000,3.888645200000
63-CERCA ELECTRICA,32,51,-73.659134800000,3.889368800000
63-CERCA ELECTRICA,32,24,-73.658781700000,3.886964800000
63-CERCA ELECTRICA,32,39,-73.658983000000,3.888302700000
63-CERCA ELECTRICA,32,38,-73.658968700000,3.888220600000
63-CERCA ELECTRICA,32,10,-73.658613900000,3.885701400000
63-CERCA ELECTRICA,32,58,-73.659213700000,3.889983800000
63-CERCA ELECTRICA,32,36,-73.658933100000,3.888029000000
63-CERCA ELECTRICA,32,25,-73.658796100000,3.887046800000
63-CERCA ELECTRICA,32,9,-73.658597100000,3.885605400000
63-CERCA ELECTRICA,32,6,-73.658560600000,3.885350000000
63-CERCA ELECTRICA,32,44,-73.659043100000,3.888739500000
63-CERCA ELECTRICA,32,1,-73.658498300000,3.884876400000
63-CERCA ELECTRICA,32,42,-73.659023600000,3.888569800000
63-CERCA ELECTRICA,32,20,-73.658736600000,3.886601600000
63-CERCA ELECTRICA,32,11,-73.658625800000,3.885804500000
63-CERCA ELECTRICA,32,52,-73.659132100000,3.889447600000
63-CERCA ELECTRICA,32,55,-73.659175400000,3.889718400000
63-CERCA ELECTRICA,32,41,-73.659006500000,3.888471700000
63-CERCA ELECTRICA,32,49,-73.659102900000,3.889186800000
63-CERCA ELECTRICA,32,45,-73.659050800000,3.888818600000
63-CERCA ELECTRICA,32,13,-73.658648200000,3.885967600000
